,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
2061,< 10 microns from soma center,0.16,100.04,65.78,0.39,0.47,9757.00,8175.00,7349.33,7818.33,3866.00,7217.00,3866.00,7217.00,2522.40,427.65,22048.00,23455.00,14.00,63.70,72.21,27.10,0.69,0.00
2062,< 10 microns from soma center,0.35,100.17,62.57,0.13,0.45,8542.00,9847.00,8302.00,8738.33,7989.00,7996.00,7989.00,7996.00,231.60,798.84,24906.00,26215.00,14.00,63.89,72.07,27.55,0.57,0.01
2063,< 10 microns from soma center,0.20,102.46,65.89,0.13,0.45,7023.00,8831.00,5407.33,8068.00,4314.00,7415.00,4314.00,7415.00,1165.99,583.29,16222.00,24204.00,14.00,67.02,72.61,27.11,0.62,0.00
2064,< 10 microns from soma center,1.03,102.25,66.78,0.16,0.37,11771.00,18305.00,8171.60,11720.10,8003.45,11104.30,5705.00,9134.00,1673.78,2381.45,81716.00,117201.00,40.00,66.90,72.85,25.92,0.55,0.04
2065,< 10 microns from soma center,3.28,102.05,66.80,0.50,0.30,15196.00,18197.00,8464.00,12393.00,7988.68,11913.30,3215.00,9057.00,3030.48,2040.04,287776.00,421363.00,112.00,66.35,72.94,26.28,0.50,0.20
2066,< 10 microns from soma center,1.30,103.16,55.74,0.49,0.33,10877.00,12085.00,5719.58,8862.58,5188.51,8382.57,1359.00,7174.00,2297.93,1454.97,68635.00,106351.00,50.00,67.02,72.85,29.03,0.55,0.06
2067,< 10 microns from soma center,0.50,101.30,57.23,0.56,0.13,8373.00,9538.00,5950.00,8159.33,5726.02,7990.33,2995.00,6646.00,1710.32,906.69,35700.00,48956.00,26.00,65.17,72.80,26.73,0.60,0.02
2068,< 10 microns from soma center,0.26,101.51,56.68,0.39,0.47,6108.00,8818.00,4454.33,8697.00,2902.00,8458.00,2902.00,8458.00,1310.80,169.01,13363.00,26091.00,14.00,65.80,73.22,24.79,0.70,0.01
2069,< 10 microns from soma center,0.25,102.03,58.96,0.22,0.45,16419.00,9168.00,11272.30,8340.75,10889.80,7971.99,6790.00,7795.00,3420.60,529.45,45089.00,33363.00,18.00,65.93,73.05,26.97,0.61,0.01
2070,10-20 microns from soma center,0.20,97.68,53.79,0.42,0.28,6373.00,8154.00,3128.00,7453.40,2131.12,7233.44,1127.00,7021.00,1770.66,382.80,15640.00,37267.00,22.00,63.17,70.00,25.53,0.68,0.00
2071,10-20 microns from soma center,3.47,98.03,54.14,0.52,0.28,9851.00,14020.00,3835.93,9403.48,3564.73,8825.45,759.00,6984.00,1618.19,1823.63,161109.00,394946.00,126.00,63.53,70.07,25.76,0.54,0.24
2072,< 10 microns from soma center,0.28,98.08,62.02,0.14,0.00,10678.00,12656.00,8516.33,10793.00,5751.00,9805.00,5751.00,9805.00,2056.23,1318.15,25549.00,32379.00,14.00,62.97,70.28,26.76,0.67,0.01
2073,< 10 microns from soma center,0.47,98.20,61.84,0.17,0.50,14810.00,13291.00,9115.40,10503.40,7355.00,9408.81,6290.00,9251.00,2972.22,1458.36,45577.00,52517.00,22.00,63.42,70.21,26.28,0.71,0.02
2074,< 10 microns from soma center,2.95,99.27,62.22,0.37,0.39,19215.00,20579.00,10728.10,12298.80,10343.40,11707.30,3333.00,9660.00,3132.56,2317.17,332571.00,381263.00,104.00,63.16,71.54,27.34,0.52,0.18
2075,< 10 microns from soma center,0.59,96.29,62.33,0.05,0.57,14860.00,13197.00,13517.80,12289.50,13331.70,12211.90,11896.00,11130.00,1081.82,754.48,54071.00,49158.00,18.00,62.81,67.65,27.39,0.61,0.02
2076,< 10 microns from soma center,0.32,96.56,62.14,0.13,0.45,5442.00,12428.00,5056.33,10822.00,4495.00,9449.00,4495.00,9449.00,406.07,1227.28,15169.00,32466.00,14.00,62.71,67.96,27.80,0.65,0.01
2077,< 10 microns from soma center,2.77,97.21,62.20,0.12,0.60,18292.00,16681.00,10447.40,11464.30,9760.70,10797.50,3333.00,8957.00,4410.73,2012.85,282080.00,309535.00,96.00,62.95,68.76,27.54,0.47,0.14
2078,< 10 microns from soma center,0.18,97.15,62.61,0.39,0.47,17234.00,11642.00,14801.30,10383.70,13211.00,9689.00,13211.00,9689.00,1747.05,891.38,44404.00,31151.00,14.00,62.64,68.99,27.45,0.72,0.00
2079,< 10 microns from soma center,2.51,98.49,60.59,0.41,0.46,18808.00,14277.00,8710.39,10895.90,7725.98,10589.70,1820.00,9256.00,3826.48,1367.61,243891.00,305086.00,90.00,63.03,70.30,28.04,0.54,0.15
2080,< 10 microns from soma center,2.74,99.18,57.98,0.18,0.64,10948.00,21628.00,6118.03,10498.20,5880.84,9328.69,2242.00,6776.00,2235.77,3084.31,183541.00,314945.00,100.00,63.14,71.16,28.06,0.55,0.18
2081,< 10 microns from soma center,0.91,100.81,55.56,0.10,0.74,7238.00,12227.00,4482.50,8976.75,4419.64,8420.14,2613.00,7519.00,1410.19,1405.43,35860.00,71814.00,28.00,64.91,71.80,28.20,0.62,0.04
2082,10-20 microns from soma center,0.20,102.25,55.37,0.39,0.47,7885.00,9629.00,6283.67,9054.33,4583.00,8678.00,4583.00,8678.00,1349.87,412.81,18851.00,27163.00,14.00,66.34,72.62,27.94,0.79,0.01
2083,10-20 microns from soma center,0.36,102.73,55.32,0.13,0.45,6218.00,11555.00,3737.33,9241.33,988.00,7371.00,988.00,7371.00,2143.57,1736.64,11212.00,27724.00,14.00,66.75,72.51,28.98,0.71,0.01
2084,< 10 microns from soma center,0.24,101.80,56.95,0.13,0.45,4783.00,8932.00,3766.33,8461.67,3187.00,7547.00,3187.00,7547.00,721.23,646.85,11299.00,25385.00,14.00,65.55,72.94,27.32,0.65,0.01
2085,< 10 microns from soma center,0.31,101.90,57.23,0.13,0.45,9199.00,8025.00,6909.67,7898.00,4392.00,7666.00,4392.00,7666.00,1969.08,164.29,20729.00,23694.00,14.00,65.26,73.25,27.56,0.45,0.00
2086,< 10 microns from soma center,2.20,102.19,59.27,0.17,0.53,15486.00,20865.00,11503.70,11920.70,11774.00,10390.10,6925.00,8840.00,2503.20,2901.01,230073.00,238414.00,76.00,65.51,73.22,28.13,0.51,0.11
2087,< 10 microns from soma center,0.37,97.30,57.52,0.42,0.15,8297.00,11357.00,5988.50,8893.75,4934.47,7390.53,3461.00,7246.00,1896.47,1695.27,23954.00,35575.00,18.00,63.38,68.10,28.50,0.66,0.01
2088,< 10 microns from soma center,1.46,96.96,58.89,0.21,0.68,12404.00,15108.00,6598.69,11199.50,6189.63,10324.20,2644.00,8342.00,2694.06,1897.59,105579.00,179192.00,50.00,63.29,68.13,27.46,0.69,0.10
2089,< 10 microns from soma center,4.56,97.19,61.54,0.10,0.82,50745.00,17986.00,19393.50,11614.70,16024.60,10829.40,5854.00,9049.00,9433.42,1937.45,853313.00,511046.00,152.00,63.19,68.28,28.11,0.38,0.22
2090,< 10 microns from soma center,0.83,97.85,59.87,0.32,0.53,15632.00,12782.00,10224.60,11201.40,7685.50,10620.20,6427.00,8857.00,3125.31,1384.10,92021.00,100813.00,34.00,63.62,68.56,28.78,0.66,0.04
2091,< 10 microns from soma center,1.65,98.58,61.01,0.20,0.43,19032.00,12115.00,9032.82,10610.20,7803.23,10569.40,3324.00,8485.00,3769.20,995.24,153558.00,180374.00,66.00,64.08,69.32,28.37,0.47,0.06
2092,< 10 microns from soma center,0.56,98.75,58.14,0.21,0.64,7173.00,8777.00,4355.71,8058.86,3821.13,7970.91,3506.00,6901.00,1178.67,659.22,30490.00,56412.00,30.00,63.38,70.09,28.66,0.63,0.02
2093,< 10 microns from soma center,0.60,98.72,58.25,0.23,0.21,12223.00,10233.00,8690.60,9351.60,6704.44,8791.92,6639.00,8501.00,2309.75,623.74,43453.00,46758.00,22.00,63.18,70.40,28.23,0.57,0.02
2094,< 10 microns from soma center,0.42,98.94,58.35,0.25,0.50,8272.00,9560.00,5422.50,8494.50,4278.67,8246.84,3604.00,7559.00,1782.36,722.07,21690.00,33978.00,18.00,63.59,70.28,28.38,0.62,0.01
2095,10-20 microns from soma center,1.38,99.02,57.60,0.15,0.45,10346.00,15607.00,7076.62,9371.38,6203.00,8246.35,2060.00,7306.00,2388.89,2286.67,91996.00,121828.00,48.00,63.40,70.40,28.80,0.60,0.07
2096,10-20 microns from soma center,0.30,100.23,57.72,0.00,1.92,6426.00,9728.00,4908.33,8185.00,3292.00,7166.00,3292.00,7166.00,1281.35,1109.62,14725.00,24555.00,14.00,64.45,71.76,27.24,0.68,0.01
2097,10-20 microns from soma center,0.47,100.27,57.48,0.22,0.45,8732.00,8415.00,6693.25,8142.00,5840.40,7953.81,5207.00,7787.00,1338.64,277.03,26773.00,32568.00,18.00,64.58,71.48,27.81,0.61,0.01
2098,10-20 microns from soma center,0.46,100.46,57.07,0.04,0.53,10336.00,10160.00,7970.00,8525.00,7573.28,7903.45,5683.00,7763.00,1662.98,961.50,31880.00,34100.00,18.00,64.74,71.39,28.38,0.55,0.01
2099,10-20 microns from soma center,0.23,97.34,55.88,0.13,0.45,9048.00,8849.00,6541.67,7445.00,3739.00,6241.00,3739.00,6241.00,2177.50,1074.06,19625.00,22335.00,14.00,63.61,67.85,28.74,0.59,0.00
2100,10-20 microns from soma center,0.31,96.87,55.28,0.44,0.32,7928.00,7281.00,5398.80,6659.40,3431.57,6237.92,2025.00,6173.00,2261.55,409.97,26994.00,33297.00,20.00,62.79,68.40,27.62,0.68,0.01
2101,< 10 microns from soma center,0.46,98.24,57.66,0.13,0.45,8999.00,12043.00,7814.33,10371.00,7121.00,7838.00,7121.00,7838.00,841.73,1821.45,23443.00,31113.00,14.00,63.17,69.68,28.37,0.67,0.02
2102,< 10 microns from soma center,0.19,98.52,56.44,0.13,0.45,12827.00,8091.00,7928.00,8039.00,2298.00,7949.00,2298.00,7949.00,4329.41,63.90,23784.00,24117.00,14.00,63.35,69.74,28.78,0.61,0.00
2103,< 10 microns from soma center,1.82,99.47,56.18,0.27,0.44,9380.00,10809.00,4989.29,8551.59,4769.68,8218.39,2597.00,7408.00,1714.14,873.99,84818.00,145377.00,68.00,63.64,71.13,27.99,0.43,0.06
2104,< 10 microns from soma center,0.30,99.34,56.70,0.23,0.45,6506.00,8851.00,5276.40,8112.40,4721.16,7658.64,2964.00,7600.00,1325.45,476.98,26382.00,40562.00,22.00,63.46,70.78,28.82,0.52,0.01
2105,< 10 microns from soma center,0.29,99.59,56.54,0.13,0.45,4209.00,9368.00,3094.33,8532.33,1773.00,7685.00,1773.00,7685.00,1005.17,687.14,9283.00,25597.00,14.00,63.33,71.34,28.59,0.65,0.01
2106,< 10 microns from soma center,0.23,102.99,57.85,0.13,0.45,6074.00,10235.00,5631.33,8170.00,5188.00,7048.00,5188.00,7048.00,361.71,1462.00,16894.00,24510.00,14.00,66.33,73.24,29.04,0.58,0.00
2107,< 10 microns from soma center,1.20,102.62,58.46,0.56,0.11,12973.00,11830.00,10203.50,9895.27,9511.08,9650.27,7025.00,8034.00,1706.94,1182.22,112239.00,108848.00,44.00,65.96,73.10,28.93,0.48,0.04
2108,< 10 microns from soma center,1.51,102.96,58.24,0.61,0.10,9330.00,13963.00,6587.31,10887.30,6702.97,10334.50,2020.00,8831.00,2060.66,1645.09,85635.00,141535.00,50.00,66.17,73.44,28.79,0.51,0.06
2109,< 10 microns from soma center,6.45,102.71,59.42,0.13,0.68,25103.00,46941.00,13303.10,17319.70,13648.50,16297.70,4597.00,8860.00,3905.04,5576.68,1104160.00,1437540.00,214.00,66.09,72.88,29.50,0.51,0.56
2110,< 10 microns from soma center,2.66,103.13,62.33,0.25,0.59,15567.00,16999.00,9986.12,11808.70,9831.71,11231.90,3018.00,9580.00,3411.67,1808.43,249653.00,295218.00,94.00,66.23,73.07,30.18,0.52,0.15
2111,< 10 microns from soma center,1.52,102.53,62.29,0.26,0.44,19789.00,17540.00,11103.90,13967.20,10294.90,13998.90,5740.00,10402.00,3618.50,2425.21,122143.00,153639.00,44.00,65.75,73.29,28.59,0.58,0.08
2112,< 10 microns from soma center,0.29,98.54,59.81,0.14,0.00,7484.00,10121.00,5359.33,9097.33,2705.00,8407.00,2705.00,8407.00,1986.64,738.38,16078.00,27292.00,14.00,65.16,67.90,29.24,0.62,0.01
2113,< 10 microns from soma center,1.11,103.08,58.80,0.17,0.65,7926.00,11563.00,5396.75,8650.17,4768.29,8477.22,2351.00,7023.00,1673.89,1181.49,64761.00,103802.00,44.00,67.38,72.42,29.00,0.59,0.05
2114,10-20 microns from soma center,0.39,103.60,56.79,0.02,0.99,2958.00,10885.00,2625.67,9129.00,2074.00,7926.00,2074.00,7926.00,392.80,1269.72,7877.00,27387.00,14.00,67.34,72.95,29.60,0.51,0.01
2115,10-20 microns from soma center,0.39,103.10,56.24,0.13,0.45,5752.00,10227.00,3801.00,8311.33,2380.00,6808.00,2380.00,6808.00,1426.71,1425.93,11403.00,24934.00,14.00,67.04,72.50,29.65,0.61,0.01
2116,< 10 microns from soma center,0.35,98.74,60.74,0.09,0.93,8564.00,15032.00,7651.50,11189.50,7585.41,9567.79,6622.00,9503.00,694.29,2264.81,30606.00,44758.00,18.00,65.43,67.71,29.73,0.61,0.01
2117,< 10 microns from soma center,1.84,99.64,62.34,0.26,0.53,13603.00,16137.00,9086.38,11543.40,8718.22,10834.70,5376.00,9350.00,2508.24,1738.66,145382.00,184694.00,62.00,65.30,69.12,29.79,0.53,0.09
2118,< 10 microns from soma center,4.68,100.60,59.16,0.32,0.44,18698.00,20540.00,7191.28,12346.50,6336.50,11924.00,2216.00,9052.00,3102.93,2437.97,409903.00,703749.00,154.00,65.88,70.01,29.64,0.52,0.35
2119,< 10 microns from soma center,0.35,102.09,59.68,0.00,1.99,9341.00,14353.00,6802.00,11513.70,4317.00,8673.00,4317.00,8673.00,2051.39,2318.85,20406.00,34541.00,14.00,66.17,72.16,28.96,0.57,0.01
2120,< 10 microns from soma center,0.49,103.54,59.54,0.07,0.41,8898.00,11989.00,7195.25,10153.30,6525.27,9219.10,6388.00,8530.00,1005.59,1358.81,28781.00,40613.00,18.00,66.71,73.38,29.75,0.61,0.02
2121,< 10 microns from soma center,2.34,103.11,61.67,0.16,0.72,17663.00,17629.00,11464.50,11571.30,11454.60,10859.80,6391.00,9377.00,3223.80,1895.67,263684.00,266140.00,78.00,66.72,72.84,29.57,0.53,0.13
2122,< 10 microns from soma center,0.38,99.05,62.20,0.42,0.15,12330.00,11869.00,9479.75,10425.00,7717.05,10046.50,6888.00,9699.00,2243.13,847.09,37919.00,41700.00,18.00,65.93,67.52,30.11,0.60,0.01
2123,< 10 microns from soma center,0.35,99.72,60.07,0.00,1.99,8406.00,11694.00,6659.67,10174.00,3373.00,8944.00,3373.00,8944.00,2325.55,1141.26,19979.00,30522.00,14.00,65.66,68.73,30.15,0.50,0.01
2124,10-20 microns from soma center,0.58,99.81,54.64,0.27,0.32,6798.00,10321.00,5767.50,8050.17,5779.02,6758.58,3867.00,6568.00,942.34,1461.37,34605.00,48301.00,26.00,65.50,68.89,30.40,0.54,0.02
2125,10-20 microns from soma center,0.45,100.01,53.19,0.22,0.39,10671.00,8589.00,5566.20,7474.40,3660.64,7029.37,3162.00,6890.00,2691.49,612.03,27831.00,37372.00,22.00,65.87,68.67,30.79,0.56,0.01
2126,10-20 microns from soma center,0.45,103.75,53.39,0.19,0.50,8726.00,9518.00,6106.20,7865.20,5838.72,7098.95,3210.00,6959.00,1784.17,912.20,30531.00,39326.00,20.00,67.88,72.30,30.50,0.60,0.01
2127,< 10 microns from soma center,1.28,100.42,58.67,0.41,0.25,13527.00,16449.00,8374.91,11383.80,7821.44,10475.20,3854.00,8989.00,2893.79,2277.48,92124.00,125222.00,44.00,66.00,68.99,31.13,0.55,0.06
2128,< 10 microns from soma center,0.51,101.23,58.24,0.34,0.18,13653.00,11844.00,9504.25,10537.50,8588.20,10064.10,6026.00,8723.00,2748.09,1243.38,38017.00,42150.00,18.00,67.95,67.54,32.71,0.51,0.01
2129,< 10 microns from soma center,0.42,100.98,58.87,0.13,0.45,29943.00,12572.00,23312.00,12075.00,13604.00,11133.00,13604.00,11133.00,7016.25,666.43,69936.00,36225.00,14.00,67.46,67.80,32.39,0.66,0.01
2130,< 10 microns from soma center,0.46,107.25,58.77,0.02,0.99,6796.00,12894.00,6495.67,11318.70,6222.00,8616.00,6222.00,8616.00,235.10,1919.80,19487.00,33956.00,14.00,78.85,67.77,26.32,0.53,0.01
2131,< 10 microns from soma center,6.98,106.47,58.41,0.27,0.27,22772.00,21025.00,9006.08,13231.00,8349.73,12825.60,2922.00,9166.00,3813.34,2774.05,657444.00,965865.00,224.00,77.52,68.10,26.27,0.41,0.45
2132,< 10 microns from soma center,0.60,106.98,58.69,0.34,0.33,13614.00,11494.00,7431.57,10130.90,5966.20,9637.60,4951.00,8467.00,2665.61,969.77,52021.00,70916.00,28.00,78.17,68.11,26.35,0.71,0.03
2133,< 10 microns from soma center,10.49,105.47,62.20,0.37,0.31,24647.00,17345.00,9163.15,12089.70,8423.59,11587.60,2318.00,8675.00,4157.47,2077.50,989620.00,1305690.00,338.00,75.90,68.32,26.35,0.36,0.68
2134,< 10 microns from soma center,0.41,103.09,62.51,0.13,0.45,11181.00,13716.00,8397.00,11550.30,5199.00,9055.00,5199.00,9055.00,2459.62,1917.07,25191.00,34651.00,14.00,68.57,72.81,25.00,0.64,0.01
2135,< 10 microns from soma center,3.14,103.56,62.09,0.22,0.64,16420.00,18027.00,9158.74,11632.90,8538.33,10894.40,3318.00,9332.00,2892.38,1975.99,247286.00,314089.00,96.00,69.15,72.92,25.02,0.47,0.17
2136,< 10 microns from soma center,0.34,103.53,62.15,0.13,0.45,7617.00,10524.00,6417.33,10224.00,4521.00,9778.00,4521.00,9778.00,1356.54,321.58,19252.00,30672.00,14.00,69.21,72.41,26.14,0.66,0.01
2137,< 10 microns from soma center,0.35,103.90,61.25,0.13,0.45,11473.00,11570.00,8681.67,11071.00,5887.00,10370.00,5887.00,10370.00,2280.47,510.30,26045.00,33213.00,14.00,69.78,72.50,25.88,0.60,0.01
2138,< 10 microns from soma center,5.74,103.10,60.49,0.20,0.57,20183.00,26391.00,9647.85,12574.30,9359.25,12105.50,2865.00,8893.00,3506.99,2940.90,704293.00,917924.00,202.00,68.51,72.68,25.56,0.52,0.48
2139,10-20 microns from soma center,0.11,104.47,54.74,0.13,0.45,5531.00,6563.00,4076.33,6351.00,2849.00,6037.00,2849.00,6037.00,1106.66,226.53,12229.00,19053.00,14.00,70.44,72.46,26.50,0.53,0.00
2140,10-20 microns from soma center,0.76,104.16,53.98,0.49,0.29,10007.00,10604.00,6659.29,8123.29,5647.48,7490.14,3593.00,7310.00,2030.37,1074.76,46615.00,56863.00,30.00,70.31,72.18,26.35,0.55,0.03
2141,10-20 microns from soma center,0.42,107.09,53.90,0.19,0.50,7277.00,7808.00,5486.40,7335.00,4772.12,7028.49,3527.00,6966.00,1280.26,370.45,27432.00,36675.00,20.00,72.88,74.00,26.10,0.55,0.01
2142,10-20 microns from soma center,0.95,105.70,53.80,0.46,0.09,6771.00,10087.00,5116.78,8064.89,4943.85,7384.86,3029.00,6729.00,1229.68,999.51,46051.00,72584.00,38.00,76.69,67.62,26.82,0.55,0.04
2143,10-20 microns from soma center,0.16,108.37,53.07,0.00,1.92,4770.00,7842.00,3520.33,7238.33,2224.00,6826.00,2224.00,6826.00,1039.92,436.29,10561.00,21715.00,14.00,79.22,69.04,26.50,0.57,0.00
2144,10-20 microns from soma center,0.86,107.49,52.28,0.29,0.63,7468.00,9225.00,3982.89,8151.33,3481.05,7657.13,1829.00,6850.00,1838.12,773.68,35846.00,73362.00,38.00,77.94,69.04,26.68,0.49,0.03
2145,10-20 microns from soma center,0.21,107.44,52.72,0.39,0.47,5067.00,8622.00,4395.33,7533.67,3971.00,6838.00,3971.00,6838.00,480.40,779.45,13186.00,22601.00,14.00,77.57,69.25,27.02,0.73,0.01
2146,10-20 microns from soma center,0.71,105.74,51.83,0.21,0.35,6756.00,9555.00,4438.14,8092.43,4343.00,7591.93,1565.00,7004.00,1630.50,809.53,31067.00,56647.00,28.00,75.39,69.21,26.60,0.65,0.03
2147,10-20 microns from soma center,0.29,107.24,51.27,0.13,0.45,7219.00,7910.00,5374.00,7399.67,3073.00,6908.00,3073.00,6908.00,1723.04,409.28,16122.00,22199.00,14.00,77.26,69.38,26.76,0.58,0.01
2148,10-20 microns from soma center,0.29,107.73,52.06,0.13,0.45,4490.00,8450.00,3659.00,7599.33,2662.00,6863.00,2662.00,6863.00,755.45,652.91,10977.00,22798.00,14.00,75.84,71.62,26.89,0.61,0.01
2149,10-20 microns from soma center,0.50,105.81,51.55,0.11,0.64,9455.00,8134.00,5255.14,7190.43,3407.87,6877.16,2513.00,6484.00,2654.72,515.29,36786.00,50333.00,30.00,71.97,72.90,26.45,0.60,0.02
2150,< 10 microns from soma center,0.51,107.88,58.62,0.35,0.45,11373.00,14468.00,8165.60,10693.00,6928.22,9264.60,4079.00,9075.00,2530.00,1966.29,40828.00,53465.00,22.00,74.88,72.82,26.98,0.70,0.02
2151,< 10 microns from soma center,4.02,107.63,57.90,0.48,0.31,14355.00,18471.00,6947.47,10225.10,6216.46,9451.38,2584.00,8070.00,2908.75,2075.98,298741.00,439679.00,150.00,73.71,73.62,27.04,0.43,0.21
2152,< 10 microns from soma center,9.92,109.44,60.51,0.10,0.62,24574.00,30242.00,13919.90,18845.10,13624.60,18178.40,5887.00,12989.00,3523.59,3818.32,1461590.00,1978730.00,306.00,73.61,76.60,26.29,0.37,0.66
2153,< 10 microns from soma center,0.55,109.82,60.86,0.20,0.48,10814.00,18314.00,9271.50,14648.00,8556.09,13533.10,8245.00,11552.00,997.18,2474.84,37086.00,58592.00,18.00,74.26,76.45,26.50,0.72,0.02
2154,< 10 microns from soma center,5.63,109.68,59.38,0.23,0.73,21081.00,35338.00,11931.10,17276.30,11616.50,16291.40,4710.00,11896.00,3285.60,4393.03,882903.00,1278440.00,198.00,73.98,76.42,26.78,0.50,0.45
2155,< 10 microns from soma center,0.71,106.28,62.09,0.07,0.67,17551.00,11295.00,13221.90,9693.75,13133.20,9333.35,9111.00,8869.00,2834.57,738.78,105775.00,77550.00,34.00,77.17,67.93,26.95,0.49,0.02
2156,< 10 microns from soma center,14.07,107.63,62.01,0.25,0.50,26053.00,42015.00,10793.00,15324.30,10494.80,13285.90,1618.00,8736.00,4588.24,5912.45,2147810.00,3049540.00,494.00,78.41,68.99,26.00,0.41,1.28
2157,< 10 microns from soma center,0.42,108.00,62.97,0.06,0.72,11114.00,11110.00,9990.40,9902.80,10622.80,9446.73,6623.00,9192.00,1690.92,678.43,49952.00,49514.00,22.00,78.55,69.04,26.98,0.61,0.01
2158,< 10 microns from soma center,0.29,107.44,62.85,0.14,0.00,8790.00,11153.00,6992.00,10358.30,5539.00,9162.00,5539.00,9162.00,1349.45,861.02,20976.00,31075.00,14.00,77.99,68.75,27.11,0.62,0.01
2159,< 10 microns from soma center,0.37,107.81,62.96,0.28,0.26,15756.00,11736.00,10016.60,10000.00,7597.99,9545.25,4706.00,8815.00,3990.05,964.33,50083.00,50000.00,22.00,78.31,68.86,27.36,0.55,0.01
2160,< 10 microns from soma center,0.25,107.38,63.13,0.13,0.45,11933.00,10621.00,10111.30,9961.00,8782.00,9352.00,8782.00,9352.00,1332.67,519.32,30334.00,29883.00,14.00,77.03,69.76,27.03,0.66,0.01
2161,< 10 microns from soma center,2.87,107.52,62.17,0.14,0.66,17934.00,16222.00,8626.84,12077.30,8336.89,11885.10,2674.00,9283.00,3065.96,1938.13,276059.00,386475.00,86.00,76.35,70.61,27.29,0.58,0.20
2162,< 10 microns from soma center,0.51,107.90,62.44,0.46,0.21,12924.00,15348.00,9573.00,11257.60,8274.05,9626.97,7031.00,9296.00,1974.14,2175.92,47865.00,56288.00,22.00,76.56,70.69,28.00,0.75,0.02
2163,10-20 microns from soma center,0.31,106.70,53.05,0.13,0.45,6482.00,9957.00,5438.00,8525.33,4847.00,7046.00,4847.00,7046.00,740.37,1188.89,16314.00,25576.00,14.00,75.09,70.70,27.36,0.71,0.01
2164,< 10 microns from soma center,6.89,103.52,60.07,0.22,0.72,21867.00,29356.00,12668.40,18807.20,12228.10,18176.00,4966.00,13186.00,3621.33,3942.86,1051480.00,1561000.00,218.00,68.99,72.37,26.85,0.47,0.55
2165,< 10 microns from soma center,6.19,104.85,58.76,0.16,0.60,12881.00,23022.00,6758.83,13800.90,6536.80,13357.90,2470.00,9649.00,2448.03,2530.76,392012.00,800453.00,176.00,70.86,72.45,26.92,0.40,0.37
2166,< 10 microns from soma center,5.44,109.12,58.99,0.06,0.81,13045.00,19552.00,7078.32,12913.60,6914.04,12601.30,1992.00,8897.00,2499.64,2340.78,424699.00,774815.00,162.00,74.63,75.05,26.56,0.50,0.42
2167,< 10 microns from soma center,0.24,109.74,62.15,0.12,0.93,7972.00,9646.00,5305.67,9244.33,2752.00,9037.00,2752.00,9037.00,2132.54,284.08,15917.00,27733.00,14.00,74.59,75.89,26.87,0.64,0.01
2168,< 10 microns from soma center,3.73,105.03,62.01,0.35,0.48,16071.00,19917.00,8497.31,11110.40,8348.39,10281.50,3398.00,8444.00,3241.05,2676.55,305903.00,399974.00,130.00,74.11,69.80,25.81,0.42,0.18
2169,< 10 microns from soma center,0.38,103.41,62.33,0.09,0.93,8910.00,10789.00,7599.00,9278.50,6535.98,8699.59,6160.00,7882.00,1256.52,1093.18,30396.00,37114.00,18.00,68.55,72.39,27.46,0.62,0.01
2170,< 10 microns from soma center,2.10,108.29,61.94,0.11,0.86,14601.00,14769.00,7628.10,11093.60,6940.11,10244.60,1613.00,8188.00,3332.26,1892.57,160190.00,232965.00,70.00,75.41,72.67,27.53,0.58,0.13
